gene	Total SNV Mutations	SNVs Unmapped to Ref Tx	inactivating count	inactivating p-value	inactivating BH q-value
ZSWIM5	1	0	0	1.0	1.0
ZYG11B	1	0	0	1.0	1.0
ABCA7	3	0	0	1.0	1.0
ABHD8	1	0	0	1.0	1.0
ACER1	1	0	0	1.0	1.0
ACP5	1	0	0	1.0	1.0
ACTL9	1	0	0	1.0	1.0
AKAP8	1	0	0	1.0	1.0
AKT1S1	1	0	0	1.0	1.0
AKT2	1	0	0	1.0	1.0
ALDH16A1	1	0	0	1.0	1.0
ANGPTL6	1	0	0	1.0	1.0
ANKRD27	2	0	0	1.0	1.0
ANO8	1	0	0	1.0	1.0
AP2A1	2	0	0	1.0	1.0
AP3D1	1	0	0	1.0	1.0
CAMSAP3	1	0	0	1.0	1.0
CAPN12	1	0	0	1.0	1.0
CATSPERD	1	0	0	1.0	1.0
CBLC	1	0	0	1.0	1.0
COPE	1	0	0	1.0	1.0
COX6B2	1	0	0	1.0	1.0
CPAMD8	2	0	0	1.0	1.0
CRTC1	2	0	0	1.0	1.0
CYP2B6	2	0	0	1.0	1.0
CYP2S1	1	0	0	1.0	1.0
CYP4F2	1	0	0	1.0	1.0
CYTH2	1	0	0	1.0	1.0
DAND5	2	0	0	1.0	1.0
DBP	1	0	0	1.0	1.0
DENND1C	2	0	0	1.0	1.0
DHDH	1	0	0	1.0	1.0
DLL3	1	0	0	1.0	1.0
DMKN	4	0	0	1.0	1.0
DMPK	1	0	0	1.0	1.0
DMWD	1	0	0	1.0	1.0
DNASE2	2	0	0	1.0	1.0
DNMT1	3	0	0	1.0	1.0
DOT1L	3	0	0	1.0	1.0
COMP	1	0	0	1.0	1.0
ZNF684	1	0	0	1.0	1.0
CNOT3	1	0	0	1.0	1.0
CLEC11A	1	0	0	1.0	1.0
CCDC105	1	0	0	1.0	1.0
CCDC106	1	0	0	1.0	1.0
CCDC151	1	0	0	1.0	1.0
CCDC61	2	0	0	1.0	1.0
CD209	2	0	0	1.0	1.0
CD22	2	0	0	1.0	1.0
CD97	1	0	0	1.0	1.0
CEACAM16	1	0	0	1.0	1.0
CEACAM3	1	0	0	1.0	1.0
CEACAM5	3	0	0	1.0	1.0
CELF5	1	0	0	1.0	1.0
CGB	1	0	0	1.0	1.0
CHAF1A	4	0	0	1.0	1.0
CHERP	1	0	0	1.0	1.0
CHMP2A	1	0	0	1.0	1.0
CHST8	1	0	0	1.0	1.0
CIB3	1	0	0	1.0	1.0
CILP2	1	0	0	1.0	1.0
CLC	1	0	0	1.0	1.0
CLPTM1	1	0	0	1.0	1.0
OR1C1	1	0	0	1.0	1.0
ZNF683	1	0	0	1.0	1.0
ZNF669	2	0	0	1.0	1.0
TNFRSF9	1	0	0	1.0	1.0
TNNI1	1	0	0	1.0	1.0
TNNI3K	1	0	0	1.0	1.0
TNNT2	1	0	0	1.0	1.0
TNR	2	0	0	1.0	1.0
TOR3A	3	0	0	1.0	1.0
TP53BP2	2	0	0	1.0	1.0
TP73	1	0	0	1.0	1.0
TMEM61	1	0	0	1.0	1.0
TPR	4	0	0	1.0	1.0
TRIM11	1	0	0	1.0	1.0
TRIM33	1	0	0	1.0	1.0
TRIM46	1	0	0	1.0	1.0
TRIM62	1	0	0	1.0	1.0
TRIM67	1	0	0	1.0	1.0
TRMT1L	1	0	0	1.0	1.0
TSNAX	1	0	0	1.0	1.0
TTC13	1	0	0	1.0	1.0
TRAF5	2	0	0	1.0	1.0
TMEM59	1	0	0	1.0	1.0
TMEM57	1	0	0	1.0	1.0
TMEM53	1	0	0	1.0	1.0
TAS1R1	1	0	0	1.0	1.0
TAS1R2	1	0	0	1.0	1.0
TAS1R3	1	0	0	1.0	1.0
TCEANC2	1	0	0	1.0	1.0
TCHH	3	0	0	1.0	1.0
TCHHL1	1	0	0	1.0	1.0
TDRD10	1	0	0	1.0	1.0
TDRD5	1	0	0	1.0	1.0
TEKT2	1	0	0	1.0	1.0
TFB2M	1	0	0	1.0	1.0
TGFB2	1	0	0	1.0	1.0
THBS3	3	0	0	1.0	1.0
THEM5	2	0	0	1.0	1.0
TIE1	2	0	0	1.0	1.0
TINAGL1	1	0	0	1.0	1.0
TMCO4	2	0	0	1.0	1.0
TMEM167B	1	0	0	1.0	1.0
TMEM206	1	0	0	1.0	1.0
TMEM222	1	0	0	1.0	1.0
TTC22	1	0	0	1.0	1.0
TXLNA	1	0	0	1.0	1.0
TXNDC12	1	0	0	1.0	1.0
TXNIP	3	0	0	1.0	1.0
WDR78	2	0	0	1.0	1.0
WDTC1	1	0	0	1.0	1.0
WNT3A	1	0	0	1.0	1.0
XCL1	2	0	0	1.0	1.0
YTHDF2	1	0	0	1.0	1.0
YY1AP1	3	0	0	1.0	1.0
ZBTB37	1	0	0	1.0	1.0
ZBTB40	2	0	0	1.0	1.0
ZBTB41	2	0	0	1.0	1.0
ZBTB48	1	0	0	1.0	1.0
ZBTB7B	1	0	0	1.0	1.0
ZC3H11A	1	0	0	1.0	1.0
ZCCHC17	2	0	0	1.0	1.0
ZDHHC18	1	0	0	1.0	1.0
ZMYM1	4	0	0	1.0	1.0
ZMYM6	2	0	0	1.0	1.0
ZNF281	1	0	0	1.0	1.0
ZNF326	1	0	0	1.0	1.0
ZNF362	1	0	0	1.0	1.0
WDR77	1	0	0	1.0	1.0
ZNF670	1	0	0	1.0	1.0
WDR64	2	0	0	1.0	1.0
WDR47	2	0	0	1.0	1.0
UBE2J2	1	0	0	1.0	1.0
UBE4B	3	0	0	1.0	1.0
UBIAD1	3	0	0	1.0	1.0
UBXN10	1	0	0	1.0	1.0
UBXN11	1	0	0	1.0	1.0
URB2	2	0	0	1.0	1.0
UROD	1	0	0	1.0	1.0
USP48	2	0	0	1.0	1.0
UTP11L	1	0	0	1.0	1.0
VANGL1	2	0	0	1.0	1.0
VANGL2	1	0	0	1.0	1.0
VCAM1	1	0	0	1.0	1.0
VPS13D	2	0	0	1.0	1.0
VPS45	1	0	0	1.0	1.0
VSIG8	1	0	0	1.0	1.0
VWA5B1	1	0	0	1.0	1.0
WASF2	1	0	0	1.0	1.0
WDR26	2	0	0	1.0	1.0
DCAF8	1	0	0	1.0	1.0
WDR63	2	0	0	1.0	1.0
OR14K1	2	0	0	1.0	1.0
OR10K2	1	0	0	1.0	1.0
OR10K1	1	0	0	1.0	1.0
CSMD2	1	0	0	1.0	1.0
CTPS1	1	0	0	1.0	1.0
CYP2J2	1	0	0	1.0	1.0
CYP4B1	1	0	0	1.0	1.0
CYP4X1	1	0	0	1.0	1.0
DAP3	1	0	0	1.0	1.0
DCAF6	3	0	0	1.0	1.0
DCDC2B	1	0	0	1.0	1.0
CSF3R	2	0	0	1.0	1.0
DCLRE1B	1	0	0	1.0	1.0
DCST2	2	0	0	1.0	1.0
DDAH1	1	0	0	1.0	1.0
DDR2	1	0	0	1.0	1.0
DEDD	2	0	0	1.0	1.0
DEGS1	1	0	0	1.0	1.0
DENND2D	5	0	0	1.0	1.0
DESI2	1	0	0	1.0	1.0
DHCR24	1	0	0	1.0	1.0
DCST1	2	0	0	1.0	1.0
CRYZ	1	0	0	1.0	1.0
CRNN	2	0	0	1.0	1.0
CRB1	2	0	0	1.0	1.0
CHD5	1	0	0	1.0	1.0
CHIA	1	0	0	1.0	1.0
CHIT1	1	0	0	1.0	1.0
CHRM3	2	0	0	1.0	1.0
CHRNB2	1	0	0	1.0	1.0
CLCA1	3	0	0	1.0	1.0
CLCA2	1	0	0	1.0	1.0
CLCN6	5	0	0	1.0	1.0
CLSTN1	2	0	0	1.0	1.0
CNIH4	1	0	0	1.0	1.0
CNKSR1	1	0	0	1.0	1.0
CNR2	2	0	0	1.0	1.0
CNTN2	1	0	0	1.0	1.0
COL16A1	3	0	0	1.0	1.0
COL9A2	1	0	0	1.0	1.0
COLGALT2	1	0	0	1.0	1.0
CPSF3L	1	0	0	1.0	1.0
CR1	3	0	0	1.0	1.0
CR2	3	0	0	1.0	1.0
DHX9	1	0	0	1.0	1.0
DISC1	1	0	0	1.0	1.0
DISP1	2	0	0	1.0	1.0
DMAP1	1	0	0	1.0	1.0
ELTD1	1	0	0	1.0	1.0
EMC1	1	0	0	1.0	1.0
EPHA10	1	0	0	1.0	1.0
EPHA8	4	0	0	1.0	1.0
EPHB2	2	0	0	1.0	1.0
EPHX1	1	0	0	1.0	1.0
EPRS	1	0	0	1.0	1.0
EPS8L3	1	0	0	1.0	1.0
ESPN	1	0	0	1.0	1.0
EVI5	2	0	0	1.0	1.0
EXO5	1	0	0	1.0	1.0
EXOSC10	1	0	0	1.0	1.0
F11R	1	0	0	1.0	1.0
F13B	2	0	0	1.0	1.0
F5	1	0	0	1.0	1.0
FAF1	1	0	0	1.0	1.0
FAM131C	1	0	0	1.0	1.0
FAM151A	1	0	0	1.0	1.0
FAM183A	1	0	0	1.0	1.0
ELOVL1	1	0	0	1.0	1.0
CGN	1	0	0	1.0	1.0
ELK4	2	0	0	1.0	1.0
AGO3	1	0	0	1.0	1.0
DNAH14	1	0	0	1.0	1.0
DNAJB4	2	0	0	1.0	1.0
DNAJC11	1	0	0	1.0	1.0
DNAJC16	3	0	0	1.0	1.0
DNAJC6	1	0	0	1.0	1.0
DNASE2B	1	0	0	1.0	1.0
DNM3	1	0	0	1.0	1.0
DNTTIP2	2	0	0	1.0	1.0
DOCK7	4	0	0	1.0	1.0
DPH2	1	0	0	1.0	1.0
DPYD	4	0	0	1.0	1.0
DTL	1	0	0	1.0	1.0
DUSP10	1	0	0	1.0	1.0
DUSP27	1	0	0	1.0	1.0
DVL1	1	0	0	1.0	1.0
DYRK3	2	0	0	1.0	1.0
EBNA1BP2	2	0	0	1.0	1.0
ECHDC2	1	0	0	1.0	1.0
EFNA1	1	0	0	1.0	1.0
EIF4G3	4	0	0	1.0	1.0
FAM20B	1	0	0	1.0	1.0
CFHR3	2	0	0	1.0	1.0
CFH	4	0	0	1.0	1.0
ARHGEF10L	1	0	0	1.0	1.0
ARHGEF11	1	0	0	1.0	1.0
ASH1L	2	0	0	1.0	1.0
ASPM	4	0	0	1.0	1.0
ATAD3A	2	0	0	1.0	1.0
ATAD3C	1	0	0	1.0	1.0
ATG4C	2	0	0	1.0	1.0
ATP13A2	1	0	0	1.0	1.0
ARHGAP30	1	0	0	1.0	1.0
ATP1A1	2	0	0	1.0	1.0
ATP1A4	1	0	0	1.0	1.0
ATP8B2	2	0	0	1.0	1.0
AURKAIP1	1	0	0	1.0	1.0
B3GALNT2	1	0	0	1.0	1.0
B3GALT2	1	0	0	1.0	1.0
BCAN	2	0	0	1.0	1.0
BCAR3	1	0	0	1.0	1.0
BCL9	2	0	0	1.0	1.0
ATP1A2	4	0	0	1.0	1.0
APOBEC4	1	0	0	1.0	1.0
AP4B1	2	0	0	1.0	1.0
ANKRD13C	1	0	0	1.0	1.0
ABL2	2	0	0	1.0	1.0
ACP6	1	0	0	1.0	1.0
ACTL8	1	0	0	1.0	1.0
ADAM15	2	0	0	1.0	1.0
ADAM30	2	0	0	1.0	1.0
ADAMTS4	1	0	0	1.0	1.0
ADCK3	1	0	0	1.0	1.0
AGMAT	1	0	0	1.0	1.0
AGRN	3	0	0	1.0	1.0
AGT	1	0	0	1.0	1.0
AHCTF1	1	0	0	1.0	1.0
AHDC1	1	0	0	1.0	1.0
AIDA	2	0	0	1.0	1.0
AK5	1	0	0	1.0	1.0
AKR1A1	2	0	0	1.0	1.0
AMPD2	2	0	0	1.0	1.0
AMY2B	2	0	0	1.0	1.0
ANGEL2	1	0	0	1.0	1.0
ANGPTL3	1	0	0	1.0	1.0
BTBD8	1	0	0	1.0	1.0
C1QC	3	0	0	1.0	1.0
C1orf101	1	0	0	1.0	1.0
C1orf109	1	0	0	1.0	1.0
CCDC27	1	0	0	1.0	1.0
CD101	2	0	0	1.0	1.0
CD1C	1	0	0	1.0	1.0
CD1D	2	0	0	1.0	1.0
CD1E	1	0	0	1.0	1.0
CD55	2	0	0	1.0	1.0
CD5L	1	0	0	1.0	1.0
CD84	1	0	0	1.0	1.0
CDC14A	4	0	0	1.0	1.0
CDC7	1	0	0	1.0	1.0
CDC73	1	0	0	1.0	1.0
CDCP2	2	0	0	1.0	1.0
CDKN2C	1	0	0	1.0	1.0
CELA3B	2	0	0	1.0	1.0
CELF3	1	0	0	1.0	1.0
CELSR2	5	0	0	1.0	1.0
CENPF	6	0	0	1.0	1.0
CEP104	1	0	0	1.0	1.0
CERS2	1	0	0	1.0	1.0
CCDC24	1	0	0	1.0	1.0
CFHR2	2	0	0	1.0	1.0
CCDC18	2	0	0	1.0	1.0
CATSPER4	1	0	0	1.0	1.0
C1orf110	1	0	0	1.0	1.0
CCDC181	2	0	0	1.0	1.0
C1orf116	1	0	0	1.0	1.0
C1orf123	2	0	0	1.0	1.0
C1orf162	1	0	0	1.0	1.0
C1orf189	1	0	0	1.0	1.0
C1orf52	1	0	0	1.0	1.0
C1orf94	2	0	0	1.0	1.0
C4BPA	2	0	0	1.0	1.0
C8A	1	0	0	1.0	1.0
C8B	2	0	0	1.0	1.0
CA14	1	0	0	1.0	1.0
CACHD1	2	0	0	1.0	1.0
CACNA1E	2	0	0	1.0	1.0
CACNA1S	10	0	0	1.0	1.0
CADM3	3	0	0	1.0	1.0
CAMSAP2	1	0	0	1.0	1.0
CAPN9	1	0	0	1.0	1.0
CAPZA1	1	0	0	1.0	1.0
CCDC163P	1	0	0	1.0	1.0
DPP9	1	0	0	1.0	1.0
FAM212B	1	0	0	1.0	1.0
BRINP2	1	0	0	1.0	1.0
LYSMD1	1	0	0	1.0	1.0
LYST	4	0	0	1.0	1.0
MAB21L3	1	0	0	1.0	1.0
MAEL	1	0	0	1.0	1.0
MAGI3	1	0	0	1.0	1.0
MANEAL	1	0	0	1.0	1.0
MAP3K6	2	0	0	1.0	1.0
MAP7D1	1	0	0	1.0	1.0
LY9	1	0	0	1.0	1.0
MARK1	2	0	0	1.0	1.0
MED18	2	0	0	1.0	1.0
MEF2D	1	0	0	1.0	1.0
METTL13	2	0	0	1.0	1.0
METTL18	1	0	0	1.0	1.0
MFSD2A	1	0	0	1.0	1.0
MIA3	2	0	0	1.0	1.0
MIER1	1	0	0	1.0	1.0
MIIP	1	0	0	1.0	1.0
MECR	1	0	0	1.0	1.0
LUZP1	2	0	0	1.0	1.0
LRRIQ3	1	0	0	1.0	1.0
LRRC8B	2	0	0	1.0	1.0
LAMTOR5	1	0	0	1.0	1.0
LCE1B	1	0	0	1.0	1.0
LENEP	1	0	0	1.0	1.0
LEPR	2	0	0	1.0	1.0
LGALS8	1	0	0	1.0	1.0
LGR6	1	0	0	1.0	1.0
LHX9	1	0	0	1.0	1.0
LMNA	2	0	0	1.0	1.0
LPGAT1	1	0	0	1.0	1.0
LPPR4	3	0	0	1.0	1.0
LPPR5	1	0	0	1.0	1.0
LRIF1	1	0	0	1.0	1.0
LRIG2	3	0	0	1.0	1.0
LRP8	2	0	0	1.0	1.0
LRRC40	2	0	0	1.0	1.0
LRRC42	1	0	0	1.0	1.0
LRRC47	1	0	0	1.0	1.0
LRRC52	1	0	0	1.0	1.0
LRRC7	2	1	0	1.0	1.0
MKNK1	2	0	0	1.0	1.0
MMEL1	2	0	0	1.0	1.0
MORN1	1	0	0	1.0	1.0
MPL	1	0	0	1.0	1.0
NIPAL3	1	0	0	1.0	1.0
NLRP3	1	0	0	1.0	1.0
NOL9	1	0	0	1.0	1.0
NPHP4	1	0	0	1.0	1.0
NPPB	2	0	0	1.0	1.0
NPR1	1	0	0	1.0	1.0
NR5A2	1	0	0	1.0	1.0
NT5C1A	1	0	0	1.0	1.0
NTNG1	1	0	0	1.0	1.0
NTRK1	1	0	0	1.0	1.0
NUAK2	1	0	0	1.0	1.0
NUP210L	2	0	0	1.0	1.0
OAZ3	1	0	0	1.0	1.0
OBSCN	4	0	0	1.0	1.0
OLFML3	1	0	0	1.0	1.0
OPRD1	3	0	0	1.0	1.0
OPTC	2	1	0	1.0	1.0
OR10J3	2	0	0	1.0	1.0
OR10J5	2	0	0	1.0	1.0
NFIA	1	0	0	1.0	1.0
LAMTOR2	1	0	0	1.0	1.0
NFASC	1	0	0	1.0	1.0
NENF	1	0	0	1.0	1.0
MPZL1	1	0	0	1.0	1.0
MROH7	1	0	0	1.0	1.0
MROH9	4	0	0	1.0	1.0
MTHFR	1	0	0	1.0	1.0
MTOR	18	0	0	1.0	1.0
MTR	1	0	0	1.0	1.0
MUC1	1	0	0	1.0	1.0
MUL1	2	0	0	1.0	1.0
MUTYH	1	0	0	1.0	1.0
MXRA8	1	0	0	1.0	1.0
MYBPHL	1	0	0	1.0	1.0
MYCL	1	0	0	1.0	1.0
MYOC	1	0	0	1.0	1.0
NAV1	3	0	0	1.0	1.0
NBPF10	1	0	0	1.0	1.0
NBPF12	1	0	0	1.0	1.0
NDUFS2	1	0	0	1.0	1.0
NEGR1	3	0	0	1.0	1.0
NEK2	1	0	0	1.0	1.0
NES	2	0	0	1.0	1.0
FAM46C	1	0	0	1.0	1.0
LAMC2	1	0	0	1.0	1.0
LAD1	1	0	0	1.0	1.0
GJA5	2	0	0	1.0	1.0
GJA9	1	0	0	1.0	1.0
GJB3	1	0	0	1.0	1.0
GLIS1	1	0	0	1.0	1.0
GNB1	2	0	0	1.0	1.0
GOLT1A	1	0	0	1.0	1.0
GPATCH4	1	0	0	1.0	1.0
GPR52	1	0	0	1.0	1.0
GGPS1	1	0	0	1.0	1.0
GPR61	1	0	0	1.0	1.0
GPR89A	1	0	0	1.0	1.0
GPSM2	1	0	0	1.0	1.0
H6PD	1	0	0	1.0	1.0
HCN3	3	0	0	1.0	1.0
HDAC1	1	0	0	1.0	1.0
HEATR1	2	0	0	1.0	1.0
HENMT1	1	0	0	1.0	1.0
HFM1	1	0	0	1.0	1.0
GPR88	1	0	0	1.0	1.0
GDAP2	1	0	0	1.0	1.0
GCLM	1	0	0	1.0	1.0
GBP1	2	0	0	1.0	1.0
FAM76A	1	0	0	1.0	1.0
FBXO42	1	0	0	1.0	1.0
FCAMR	1	0	0	1.0	1.0
FCRL1	2	0	0	1.0	1.0
FCRL2	1	0	0	1.0	1.0
FCRL3	2	0	0	1.0	1.0
FCRL4	1	0	0	1.0	1.0
FCRL5	2	0	0	1.0	1.0
FLAD1	2	0	0	1.0	1.0
FLG	8	0	0	1.0	1.0
FMN2	1	0	0	1.0	1.0
FMO5	2	0	0	1.0	1.0
FMOD	1	0	0	1.0	1.0
FNDC7	1	0	0	1.0	1.0
FOXD3	1	0	0	1.0	1.0
GABPB2	1	0	0	1.0	1.0
GALE	1	0	0	1.0	1.0
GALNT2	1	0	0	1.0	1.0
GBA	1	0	0	1.0	1.0
HHIPL2	2	0	0	1.0	1.0
HIAT1	1	0	0	1.0	1.0
HIPK1	1	0	0	1.0	1.0
HIST2H2AB	1	0	0	1.0	1.0
KCNA10	1	0	0	1.0	1.0
KCNC4	2	0	0	1.0	1.0
KCND3	2	0	0	1.0	1.0
KCNH1	2	0	0	1.0	1.0
KCNK1	1	0	0	1.0	1.0
KCNN3	2	0	0	1.0	1.0
KCNT2	2	0	0	1.0	1.0
KIAA0319L	1	0	0	1.0	1.0
KIAA1107	1	0	0	1.0	1.0
KIAA1522	2	0	0	1.0	1.0
KIAA1614	3	0	0	1.0	1.0
KIF14	4	0	0	1.0	1.0
KIF17	1	0	0	1.0	1.0
KIF1B	3	0	0	1.0	1.0
KIF26B	2	0	0	1.0	1.0
KLF17	1	0	0	1.0	1.0
KLHDC7A	2	0	0	1.0	1.0
KLHL20	1	0	0	1.0	1.0
KMO	1	0	0	1.0	1.0
JUN	2	0	0	1.0	1.0
LAMC1	2	0	0	1.0	1.0
ITPKB	1	0	0	1.0	1.0
IPP	3	0	0	1.0	1.0
HIVEP3	1	0	0	1.0	1.0
HMGCS2	2	0	0	1.0	1.0
HNRNPCL1	2	0	0	1.0	1.0
HNRNPU	1	0	0	1.0	1.0
HOOK1	1	0	0	1.0	1.0
HRNR	1	0	0	1.0	1.0
HSD3B1	1	0	0	1.0	1.0
IARS2	5	0	0	1.0	1.0
IFFO2	1	0	0	1.0	1.0
IFI44L	1	0	0	1.0	1.0
IGFN1	1	0	0	1.0	1.0
IGSF8	1	0	0	1.0	1.0
IL22RA1	1	0	0	1.0	1.0
ILDR2	2	0	0	1.0	1.0
ILF2	1	0	0	1.0	1.0
INADL	3	0	0	1.0	1.0
INPP5B	2	0	0	1.0	1.0
INSRR	1	0	0	1.0	1.0
IPO13	2	0	0	1.0	1.0
IQGAP3	2	0	0	1.0	1.0
PTPMT1	1	0	0	1.0	1.0
DPY19L3	1	0	0	1.0	1.0
ECH1	1	0	0	1.0	1.0
DGKZ	2	0	0	1.0	1.0
DHCR7	1	0	0	1.0	1.0
DLG2	2	0	0	1.0	1.0
DNHD1	1	0	0	1.0	1.0
DPAGT1	1	0	0	1.0	1.0
DRAP1	1	0	0	1.0	1.0
DRD2	2	0	0	1.0	1.0
DSCAML1	7	0	0	1.0	1.0
DENND5A	1	0	0	1.0	1.0
DTX4	1	0	0	1.0	1.0
E2F8	1	0	0	1.0	1.0
EEF1G	1	0	0	1.0	1.0
EFEMP2	2	0	0	1.0	1.0
EHBP1L1	1	0	0	1.0	1.0
EHD1	1	0	0	1.0	1.0
EHF	1	0	0	1.0	1.0
EIF4G2	2	0	0	1.0	1.0
ELP4	1	0	0	1.0	1.0
DYNC2H1	7	0	0	1.0	1.0
DDX6	1	0	0	1.0	1.0
DDX25	1	0	0	1.0	1.0
DDX10	1	0	0	1.0	1.0
CHRM4	1	0	0	1.0	1.0
CHST1	1	0	0	1.0	1.0
CKAP5	3	0	0	1.0	1.0
CNGA4	2	0	0	1.0	1.0
CNTF	1	0	0	1.0	1.0
COMMD9	1	0	0	1.0	1.0
CORO1B	1	0	0	1.0	1.0
CPSF7	1	0	0	1.0	1.0
CREBZF	1	0	0	1.0	1.0
CSTF3	3	0	0	1.0	1.0
CTNND1	1	0	0	1.0	1.0
CTR9	2	0	0	1.0	1.0
CTSW	1	0	0	1.0	1.0
CUL5	1	0	0	1.0	1.0
CYB561A3	1	0	0	1.0	1.0
DAGLA	1	0	0	1.0	1.0
DAK	1	0	0	1.0	1.0
DCDC1	1	1	0	1.0	1.0
DDI1	1	0	0	1.0	1.0
EPS8L2	1	0	0	1.0	1.0
CEP164	5	0	0	1.0	1.0
ESAM	1	0	0	1.0	1.0
EXT2	1	0	0	1.0	1.0
HEPACAM	1	0	0	1.0	1.0
HEPHL1	2	0	0	1.0	1.0
HIPK3	4	0	0	1.0	1.0
HNRNPUL2	1	0	0	1.0	1.0
HPS5	2	0	0	1.0	1.0
HRASLS2	1	0	0	1.0	1.0
HYOU1	1	0	0	1.0	1.0
IFITM2	2	0	0	1.0	1.0
HBB	1	0	0	1.0	1.0
IGF2	2	0	0	1.0	1.0
INCENP	3	0	0	1.0	1.0
INPPL1	2	0	0	1.0	1.0
INSC	1	0	0	1.0	1.0
IPO7	1	0	0	1.0	1.0
IRF7	1	0	0	1.0	1.0
KAT5	1	0	0	1.0	1.0
KBTBD3	1	0	0	1.0	1.0
KBTBD4	1	0	0	1.0	1.0
IGSF9B	1	0	0	1.0	1.0
GTF2H1	1	0	0	1.0	1.0
GRM5	2	0	0	1.0	1.0
GRIA4	1	0	0	1.0	1.0
F2	1	0	0	1.0	1.0
FAM160A2	2	0	0	1.0	1.0
FAM76B	1	0	0	1.0	1.0
FANCF	2	0	0	1.0	1.0
FAT3	6	0	0	1.0	1.0
FDXACB1	2	0	0	1.0	1.0
FEZ1	1	0	0	1.0	1.0
FGF3	1	0	0	1.0	1.0
FLI1	1	0	0	1.0	1.0
FNBP4	2	0	0	1.0	1.0
FZD4	2	0	0	1.0	1.0
GANAB	1	0	0	1.0	1.0
GDPD5	1	0	0	1.0	1.0
GIF	2	0	0	1.0	1.0
GLB1L2	1	0	0	1.0	1.0
GLB1L3	2	0	0	1.0	1.0
GLYAT	1	0	0	1.0	1.0
GPR137	2	0	0	1.0	1.0
GPR152	2	0	0	1.0	1.0
EXPH5	4	0	0	1.0	1.0
CDON	1	0	0	1.0	1.0
CDHR5	1	0	0	1.0	1.0
CD82	1	0	0	1.0	1.0
ABCC8	1	0	0	1.0	1.0
ABCG4	1	0	0	1.0	1.0
ABTB2	1	0	0	1.0	1.0
ACCS	1	0	0	1.0	1.0
ACP2	2	0	0	1.0	1.0
ACRV1	1	0	0	1.0	1.0
ADRBK1	1	0	0	1.0	1.0
ALG9	1	0	0	1.0	1.0
AASDHPPT	2	0	0	1.0	1.0
AMBRA1	2	0	0	1.0	1.0
AMOTL1	2	0	0	1.0	1.0
ANGPTL5	1	0	0	1.0	1.0
ANKK1	1	0	0	1.0	1.0
ANKRD42	1	0	0	1.0	1.0
APBB1	1	0	0	1.0	1.0
API5	2	0	0	1.0	1.0
APIP	1	0	0	1.0	1.0
APLNR	1	0	0	1.0	1.0
AMICA1	1	0	0	1.0	1.0
ZSWIM4	1	0	0	1.0	1.0
ZSCAN5B	1	0	0	1.0	1.0
ZSCAN18	3	0	0	1.0	1.0
ZNF77	1	0	0	1.0	1.0
ZNF780A	1	0	0	1.0	1.0
ZNF780B	1	0	0	1.0	1.0
ZNF792	2	0	0	1.0	1.0
ZNF793	1	0	0	1.0	1.0
ZNF813	1	0	0	1.0	1.0
ZNF83	1	0	0	1.0	1.0
ZNF836	1	0	0	1.0	1.0
ZNF841	1	0	0	1.0	1.0
ZNF844	2	0	0	1.0	1.0
ZNF846	1	0	0	1.0	1.0
ZNF85	1	0	0	1.0	1.0
ZNF90	1	0	0	1.0	1.0
ZNF91	2	0	0	1.0	1.0
ZNF93	2	0	0	1.0	1.0
ZNF98	2	0	0	1.0	1.0
ZNF99	3	0	0	1.0	1.0
ZNRF4	1	0	0	1.0	1.0
ZSCAN1	1	0	0	1.0	1.0
APLP2	1	0	0	1.0	1.0
APOA5	1	0	0	1.0	1.0
AQP11	1	0	0	1.0	1.0
ARCN1	1	0	0	1.0	1.0
C11orf57	1	0	0	1.0	1.0
C11orf63	1	0	0	1.0	1.0
C11orf84	2	0	0	1.0	1.0
C11orf94	1	0	0	1.0	1.0
C2CD2L	1	0	0	1.0	1.0
CADM1	1	0	0	1.0	1.0
CAPN5	1	0	0	1.0	1.0
CARNS1	1	0	0	1.0	1.0
CARS	2	0	0	1.0	1.0
CASP4	1	0	0	1.0	1.0
CATSPER1	2	0	0	1.0	1.0
CCDC73	4	0	0	1.0	1.0
CCDC81	2	0	0	1.0	1.0
CCDC82	1	0	0	1.0	1.0
CCDC89	1	0	0	1.0	1.0
CCDC90B	3	0	0	1.0	1.0
CCKBR	2	0	0	1.0	1.0
CD3E	2	0	0	1.0	1.0
CD6	1	0	0	1.0	1.0
C11orf45	1	0	0	1.0	1.0
KCNA4	2	0	0	1.0	1.0
C11orf42	2	0	0	1.0	1.0
C11orf24	1	0	0	1.0	1.0
ARFGAP2	1	0	0	1.0	1.0
ARHGAP20	3	0	0	1.0	1.0
ARHGAP42	1	0	0	1.0	1.0
ARHGEF17	1	0	0	1.0	1.0
ARL2	1	0	0	1.0	1.0
ATG13	2	0	0	1.0	1.0
B3GAT1	2	0	0	1.0	1.0
B3GNT6	1	0	0	1.0	1.0
B4GALNT4	2	0	0	1.0	1.0
BACE1	1	0	0	1.0	1.0
BBOX1	2	0	0	1.0	1.0
BBS1	2	0	0	1.0	1.0
BCL9L	4	0	0	1.0	1.0
BCO2	1	0	0	1.0	1.0
BEST1	1	0	0	1.0	1.0
BIRC3	1	0	0	1.0	1.0
BSCL2	3	0	0	1.0	1.0
BSX	1	0	0	1.0	1.0
C11orf16	1	0	0	1.0	1.0
C11orf30	2	0	0	1.0	1.0
KCNC1	3	0	0	1.0	1.0
KCNQ1	1	0	0	1.0	1.0
