,gene,score
1086,CAMK1D,1.18752
1087,PFKFB4,1.18752
1088,LSR,1.18752
1089,HUNK,1.18752
1090,CXCL3,1.18752
1091,ADRA2B,1.18752
1092,ADRA1B,1.18752
1093,WFDC10A,1.18752
1094,ATF6B,1.18752
1095,VAV3,1.18752
1096,CDH16,1.18752
1097,CDC5L,1.18089
1098,KIAA0141,1.18089
1099,NAPSA,1.18089
1100,EPSTI1,1.18089
1101,SGIP1,1.18089
1102,MORC4,1.18089
1103,SMIM5,1.18089
1104,PRKCA,1.18089
1105,F11R,1.18089
1106,NPY2R,1.18089
1107,MSH4,1.18089
1108,CCDC23,1.18089
1109,ANKRD30B,1.18089
1110,GNL3,1.18089
1111,HECTD1,1.18089
1112,GABRA1,1.18089
1113,ABCA4,1.18089
1114,AP4E1,1.18089
1115,GRIP1,1.18089
1116,ARHGEF18,1.18089
1117,CPEB3,1.18089
1118,EFNA3,1.18089
1119,CSNK2A1,1.18089
1120,FRS2,1.18089
1121,ARHGAP29,1.17436
1122,KRTAP4-5,1.17436
1123,BMP2,1.17436
1124,MAGEF1,1.17436
1125,SEMA4G,1.17436
1126,KIAA1328,1.17436
1127,SNTG2,1.17436
1128,GDE1,1.17436
1129,SHC4,1.17436
1130,C5ORF60,1.17436
1131,DPY19L3,1.17436
1132,KLF8,1.17436
1133,MAGI2,1.16792
1134,UAP1L1,1.16792
1135,RHPN2,1.16792
1136,ZNF2,1.16792
1137,FAM198A,1.16792
1138,TTF1,1.16792
1139,CLDN5,1.16792
1140,PLD1,1.16792
1141,BCAM,1.16792
1142,GRHL1,1.16792
1143,LCE5A,1.16792
1144,FCER2,1.16792
1145,ZNF579,1.16792
1146,DNHD1,1.16792
1147,AGAP2,1.16792
1148,OTOF,1.16158
1149,KCNG4,1.16158
1150,BCL10,1.16158
1151,FGF18,1.16158
1152,SRCIN1,1.16158
1153,TPSAB1,1.16158
1154,TIAM1,1.16158
1155,MMP8,1.16158
1156,ITGA6,1.16158
1157,NR4A1,1.16158
1158,HIC1,1.16158
1159,IL37,1.16158
1160,ZNF507,1.16158
1161,SLC25A25,1.16158
1162,LILRB3,1.16158
1163,NXF1,1.16158
1164,TNFSF18,1.15534
1165,TAS1R2,1.15534
1166,LRFN3,1.15534
1167,CXCL5,1.15534
1168,EDA2R,1.15534
1169,SLC25A40,1.15534
1170,ZNF823,1.15534
1171,PPBP,1.15534
1172,PPARA,1.15534
1173,ATF1,1.15534
1174,MSH6,1.15534
1175,SLC25A30,1.15534
1176,PROCR,1.15534
1177,EBAG9,1.14918
1178,DDX31,1.14918
1179,MAF,1.14918
1180,CNPPD1,1.14918
1181,GATA4,1.14918
1182,ULK3,1.14918
1183,VGLL2,1.14918
1184,OSBP2,1.14918
1185,FECH,1.14918
1186,PTGR2,1.14918
1187,RSPH1,1.1431
1188,CCBL1,1.1431
1189,SCEL,1.1431
1190,PRRG4,1.1431
1191,UCHL1,1.1431
1192,SPTBN2,1.1431
1193,TNS3,1.1431
1194,FAM110C,1.1431
1195,PRDM16,1.1431
1196,PDP2,1.1431
1197,MAP2K2,1.1431
1198,ZNF407,1.1431
1199,PGGT1B,1.1431
1200,NCL,1.1431
1201,MATN3,1.1431
1202,TPGS2,1.1431
1203,KLK5,1.1431
1204,HEY1,1.1431
1205,CDK19,1.1431
1206,SPATA13,1.1431
1207,TRIM65,1.1431
1208,SPRED2,1.1431
1209,SGOL2,1.1431
1210,POM121C,1.1431
1211,CD164,1.13711
1212,WNT9B,1.13711
1213,SMOC1,1.13711
1214,PDE3A,1.13711
1215,NR6A1,1.13711
1216,LYSMD2,1.13711
1217,FOS,1.13711
1218,FABP4,1.13711
1219,SLC2A14,1.13711
1220,TIRAP,1.13711
1221,SLC34A2,1.13711
1222,ERI1,1.1312
1223,CDC14B,1.1312
1224,CASP6,1.1312
1225,RNF39,1.1312
1226,SNIP1,1.1312
1227,PHF23,1.1312
1228,TERF1,1.1312
1229,RAB3IL1,1.1312
1230,PPARD,1.1312
1231,MYO15A,1.1312
1232,FOXO4,1.1312
1233,JUNB,1.1312
1234,GNAT1,1.1312
1235,C5AR2,1.1312
1236,DKK3,1.1312
1237,CBWD5,1.1312
1238,DNAH9,1.1312
1239,PDCD6,1.1312
1240,GNG8,1.12537
1241,SLC16A3,1.12537
1242,PYGO2,1.12537
1243,C1ORF21,1.12537
1244,PRSS3,1.12537
1245,GDAP1,1.12537
1246,CD180,1.12537
1247,LBP,1.12537
1248,RPUSD2,1.12537
1249,ETV5,1.12537
1250,MARVELD2,1.12537
1251,MESP2,1.12537
1252,CSF3R,1.12537
1253,DLGAP1,1.11962
1254,PIAS2,1.11962
1255,ASPSCR1,1.11962
1256,STAT6,1.11962
1257,SLC4A1,1.11962
1258,RIT1,1.11962
1259,PTPN13,1.11962
1260,PTOV1,1.11962
1261,C12ORF40,1.11962
1262,DCAF13,1.11962
1263,FKBP2,1.11962
1264,RASL10A,1.11962
1265,TRIP12,1.11394
1266,GPRC5A,1.11394
1267,PER3,1.11394
1268,GFOD2,1.11394
1269,DCSTAMP,1.11394
1270,CLMN,1.11394
1271,ZNF8,1.11394
1272,PAX5,1.11394
1273,ADAT1,1.11394
1274,ARHGEF25,1.11394
1275,HCST,1.11394
1276,POMT1,1.11394
1277,ZNF254,1.10834
1278,LCE3D,1.10834
1279,NAA40,1.10834
1280,YRDC,1.10834
1281,KRTAP2-3,1.10834
1282,SNAPC3,1.10834
1283,MROH6,1.10834
1284,USP53,1.10834
1285,POLA1,1.10834
1286,TMED7,1.10834
1287,TAS2R13,1.10834
1288,NFYB,1.10834
1289,MYOC,1.10834
1290,LCE1E,1.10834
1291,GRIA1,1.10834
1292,FGFR4,1.10834
1293,DNMT3A,1.10834
1294,DEFA6,1.10834
1295,CYP2D6,1.10834
1296,DNAL4,1.10834
1297,SH2D3A,1.10834
1298,REPS2,1.10281
1299,RELT,1.10281
1300,KISS1R,1.10281
1301,KRTAP3-1,1.10281
1302,TSEN34,1.10281
1303,GXYLT2,1.10281
1304,C6ORF132,1.10281
1305,SELPLG,1.10281
1306,DCAF6,1.10281
1307,PPARG,1.10281
1308,MMP16,1.10281
1309,ARNT,1.10281
1310,GTF2H2,1.10281
1311,BMP10,1.10281
1312,TMCO4,1.10281
1313,ALPL,1.10281
1314,CTDNEP1,1.10281
1315,HECW1,1.10281
1316,LRRC3B,1.10281
1317,GPC6,1.10281
1318,SLC38A5,1.09734
1319,SPAST,1.09734
1320,USP46,1.09734
1321,ACO1,1.09734
1322,C1ORF228,1.09734
1323,SNX8,1.09734
1324,GSC2,1.09734
1325,GXYLT1,1.09734
1326,DPY19L2,1.09734
1327,AMPD3,1.09734
1328,AMELY,1.09734
1329,TOM1L2,1.09734
1330,COL17A1,1.09734
1331,CHN2,1.09734
1332,RAMP3,1.09734
1333,EFCAB12,1.09195
1334,CCK,1.09195
1335,MBTPS1,1.09195
1336,TNFRSF4,1.09195
1337,TMPO,1.09195
1338,RELA,1.09195
1339,NHSL1,1.09195
1340,FBXO34,1.09195
1341,EPB41L4B,1.09195
1342,NDUFAF1,1.09195
1343,PCK2,1.09195
1344,IL22,1.09195
1345,DDR2,1.09195
1346,AARD,1.09195
1347,KRT32,1.09195
1348,GHRHR,1.09195
1349,FUT9,1.09195
1350,RAMP2,1.09195
1351,USP4,1.08662
1352,UBA7,1.08662
1353,SRGAP1,1.08662
1354,BCL6B,1.08662
1355,SMC3,1.08136
1356,AKT1S1,1.08136
1357,TAF6,1.08136
1358,PPP6R3,1.08136
1359,SSX4B,1.08136
1360,ATP6V0B,1.08136
1361,PIK3CB,1.08136
1362,ATP8A2,1.08136
1363,PCDHGC3,1.08136
1364,NPM1,1.08136
1365,ING2,1.08136
1366,HCK,1.08136
1367,NPBWR1,1.08136
1368,MS4A6E,1.08136
1369,AGRP,1.08136
1370,MPP7,1.08136
1371,CST9L,1.08136
1372,CHRNA5,1.08136
1373,KTI12,1.08136
1374,SIVA1,1.08136
1375,UPK3BL,1.08136
1376,GRHPR,1.07615
1377,SMC1A,1.07615
1378,CSMD1,1.07615
1379,PTGER1,1.07615
1380,ACLY,1.07615
1381,LTA,1.07615
1382,EEF2K,1.07615
1383,GM2A,1.07615
1384,FOXJ3,1.07615
1385,ADCY9,1.07615
1386,APOBEC3B,1.07102
1387,MED21,1.07102
1388,HTRA3,1.07102
1389,HERC3,1.07102
1390,NRD1,1.07102
1391,BLID,1.07102
1392,KCNS2,1.07102
1393,SLC25A47,1.07102
1394,RCOR2,1.07102
1395,RGL4,1.07102
1396,ZNF567,1.07102
1397,DBH,1.07102
1398,RCC1,1.07102
1399,NRXN2,1.06594
1400,SLC25A14,1.06594
1401,KYNU,1.06594
1402,FBXO30,1.06594
1403,PROSER1,1.06594
1404,VKORC1,1.06594
1405,CA6,1.06594
1406,RBBP5,1.06594
1407,FNBP1L,1.06594
1408,MAFG,1.06594
1409,FHOD1,1.06594
1410,SS18L1,1.06594
1411,FAM208A,1.06594
1412,FAAH,1.06594
1413,TBC1D16,1.06594
1414,CYYR1,1.06594
1415,AP5Z1,1.06091
1416,KDM5C,1.06091
1417,UBP1,1.06091
1418,TLCD2,1.06091
1419,PRF1,1.06091
1420,UFSP2,1.06091
1421,NPHS1,1.06091
1422,MET,1.06091
1423,LCE3A,1.06091
1424,APOC3,1.06091
1425,F11,1.06091
1426,ELK1,1.06091
1427,CANT1,1.06091
1428,NT5C3B,1.06091
1429,SETD1A,1.05595
1430,ADAMTS2,1.05595
1431,CDKL1,1.05595
1432,NKD2,1.05595
1433,EFHD2,1.05595
1434,UCP3,1.05595
1435,ACTG1,1.05595
1436,MOSPD3,1.05595
1437,PNO1,1.05595
1438,DPH5,1.05595
1439,FKBP11,1.05595
1440,CXCL9,1.05595
1441,ZNF284,1.05595
1442,CXCL2,1.05595
1443,HAAO,1.05595
1444,PLCL2,1.05595
1445,ACVR2B,1.05104
1446,PPFIBP1,1.05104
1447,TKTL2,1.05104
1448,TAS1R1,1.05104
1449,SP6,1.05104
1450,SH3GL1,1.05104
1451,PHF12,1.05104
1452,RNF216,1.05104
1453,FXYD1,1.05104
1454,CMPK1,1.05104
1455,TDP2,1.05104
1456,PDE2A,1.05104
1457,KCNN4,1.05104
1458,CRB2,1.05104
1459,PPP1R37,1.05104
1460,TMED8,1.05104
1461,FGFR2,1.05104
1462,FERD3L,1.05104
1463,OAF,1.05104
1464,PLAC9,1.05104
1465,MAFB,1.04619
1466,LSM10,1.04619
1467,FIZ1,1.04619
1468,CALM1,1.04619
1469,FBXL18,1.04619
1470,ZBTB3,1.04619
1471,MAP3K7,1.04619
1472,LSP1,1.04619
1473,LDLR,1.04619
1474,HTR7,1.04619
1475,MKX,1.04619
1476,MPZL3,1.04619
1477,DQX1,1.04619
1478,DGKQ,1.04619
1479,ADM,1.04619
1480,CLCA1,1.04619
1481,ZBTB6,1.04619
1482,TCEAL8,1.04139
1483,TNKS1BP1,1.04139
1484,TGIF2,1.04139
1485,NXF5,1.04139
1486,CCDC25,1.04139
1487,KISS1,1.04139
1488,LCE1F,1.04139
1489,GTF3C2,1.04139
1490,SPDEF,1.04139
1491,AIM1,1.04139
1492,CXADR,1.04139
1493,B3GALNT2,1.04139
1494,TTC39C,1.04139
1495,GPRIN1,1.04139
1496,CD19,1.03665
1497,CD7,1.03665
1498,TMEM259,1.03665
1499,TMTC4,1.03665
1500,SFRP4,1.03665
1501,LIN7C,1.03665
1502,TXNDC11,1.03665
1503,ORC4,1.03665
1504,SH3PXD2B,1.03665
1505,TMEM92,1.03665
1506,MAN1B1,1.03665
1507,QTRTD1,1.03195
1508,GID4,1.03195
1509,PURA,1.03195
1510,GRAMD1A,1.03195
1511,PDK4,1.03195
1512,TFB1M,1.03195
1513,KRT85,1.03195
1514,CLEC18A,1.03195
1515,RNF149,1.03195
1516,CRCP,1.03195
1517,MS4A2,1.03195
1518,ECT2,1.03195
1519,FAM91A1,1.03195
1520,CRYGS,1.03195
1521,ADORA2A,1.03195
1522,ASCC3,1.03195
1523,ZNF200,1.02731
1524,LDLRAD4,1.02731
1525,ST3GAL3,1.02731
1526,SHB,1.02731
1527,CCL4,1.02731
1528,RBP4,1.02731
1529,RB1,1.02731
1530,RBAK,1.02731
1531,CNOT6,1.02731
1532,GALNT10,1.02731
1533,GPRC5D,1.02731
1534,PIP4K2A,1.02731
1535,NFATC1,1.02731
1536,MYBPC2,1.02731
1537,IDH1,1.02731
1538,TLX2,1.02731
1539,CTNNA3,1.02731
1540,DCBLD1,1.02731
1541,PTPN18,1.02731
1542,FAM71C,1.02731
1543,WFDC3,1.02731
1544,LIX1L,1.02731
1545,KRTAP1-5,1.02271
1546,RUFY1,1.02271
1547,SKI,1.02271
1548,ABCG5,1.02271
1549,PSG3,1.02271
1550,PLAGL1,1.02271
1551,PKP2,1.02271
1552,ASAP1,1.02271
1553,SMAD9,1.02271
1554,NPRL2,1.02271
1555,IKBKG,1.01816
1556,SETD6,1.01816
1557,UPF3A,1.01816
1558,ATL2,1.01816
1559,SCNN1A,1.01816
1560,MARK4,1.01816
1561,BDP1,1.01816
1562,PEBP1,1.01816
1563,UCMA,1.01816
1564,DRD1,1.01816
1565,NKX2-5,1.01816
1566,GNPDA2,1.01816
1567,CDC42EP1,1.01816
1568,CDK2,1.01816
1569,HDAC9,1.01366
1570,DIRAS3,1.01366
1571,SYNJ2,1.01366
1572,VEGFB,1.01366
1573,JMJD4,1.01366
1574,BMI1,1.01366
1575,HES6,1.01366
1576,OPRK1,1.01366
1577,ITGA2,1.01366
1578,IRF7,1.01366
1579,ACADS,1.01366
1580,HYAL1,1.01366
1581,DSE,1.01366
1582,GRIK5,1.01366
1583,RWDD3,1.01366
1584,ADK,1.01366
1585,USPL1,1.01366
1586,REEP6,1.00921
1587,SLC22A16,1.00921
1588,TM4SF20,1.00921
1589,SLC6A4,1.00921
1590,KIAA1462,1.00921
1591,PRDM10,1.00921
1592,WBP1L,1.00921
1593,POU1F1,1.00921
1594,RNF141,1.00921
1595,CTU2,1.00921
1596,GNRHR,1.00921
1597,HTRA2,1.00921
1598,DOCK9,1.00921
1599,SLFN5,1.00921
1600,CYP11A1,1.00921
1601,SCGB3A1,1.0048
1602,KSR1,1.0048
1603,CORO2A,1.0048
1604,RING1,1.0048
1605,COPRS,1.0048
1606,ABCF3,1.0048
1607,WWOX,1.0048
1608,IRF8,1.0048
1609,HBZ,1.0048
1610,HBM,1.0048
1611,C20ORF194,1.0048
1612,FNTA,1.0048
1613,ELANE,1.0048
1614,USP43,1.0048
1615,MRAP2,1.0048
1616,COG5,1.0048
1617,CD40LG,1.00043
1618,EED,1.00043
1619,URM1,1.00043
1620,NANOG,1.00043
1621,PTCD2,1.00043
1622,TPD52,1.00043
1623,LEFTY2,1.00043
1624,NARFL,1.00043
1625,EDDM3B,1.00043
1626,PSEN1,1.00043
1627,PIPOX,1.00043
1628,MOV10,1.00043
1629,ARVCF,1.00043
1630,FCER1A,1.00043
1631,ENTHD2,1.00043
1632,KRTAP13-1,1.00043
1633,COL4A3BP,1.00043
1634,RUNX1,0.996113
1635,GCM1,0.996113
1636,FAM220A,0.996113
1637,SLC30A1,0.996113
1638,TGFB1I1,0.996113
1639,SRY,0.996113
1640,LGALS9C,0.996113
1641,RFC5,0.996113
1642,WFDC1,0.996113
1643,LUC7L,0.996113
1644,ANKRD10,0.996113
1645,TRPV6,0.996113
1646,DPPA4,0.996113
1647,TPPP3,0.996113
1648,ISYNA1,0.996113
1649,FAM53C,0.996113
1650,NPAS2,0.996113
1651,LRRC52,0.996113
1652,REM1,0.996113
1653,TMEM102,0.996113
1654,DAAM2,0.996113
1655,BAHD1,0.996113
1656,CCER1,0.996113
1657,METTL15,0.996113
1658,CYP3A5,0.996113
1659,SH3D19,0.996113
1660,XRRA1,0.996113
1661,CPB2,0.996113
1662,C2ORF50,0.996113
1663,ALDH16A1,0.996113
1664,MTMR6,0.991834
1665,TNFSF12,0.991834
1666,HPS3,0.991834
1667,ZNF213,0.991834
1668,BMP4,0.991834
1669,RNASE3,0.991834
1670,RHOU,0.991834
1671,BBX,0.991834
1672,CELF4,0.991834
1673,PPAN,0.991834
1674,PHKB,0.991834
1675,BIN2,0.991834
1676,PTPN22,0.991834
1677,FLT3,0.991834
1678,XXYLT1,0.991834
1679,ATXN7L2,0.991834
1680,IFI27L1,0.991834
1681,CHD4,0.991834
1682,CDH3,0.991834
1683,ARHGAP25,0.987597
1684,MGME1,0.987597
1685,DEDD,0.987597
1686,APOL6,0.987597
1687,MED22,0.987597
1688,ST3GAL2,0.987597
1689,MESDC1,0.987597
1690,RAB5A,0.987597
1691,LRRC7,0.987597
1692,CYP2W1,0.987597
1693,PAIP2,0.987597
1694,ORC5,0.987597
1695,LCE1A,0.987597
1696,CPNE7,0.987597
1697,CHMP2B,0.987597
1698,TMEFF2,0.987597
1699,ADAL,0.987597
1700,ADRA2A,0.987597
1701,IRGQ,0.987597
1702,ADSSL1,0.987597
1703,NOSTRIN,0.987597
1704,SPHK1,0.983401
1705,SLA2,0.983401
1706,SRD5A3,0.983401
1707,WHSC1,0.983401
1708,TAL2,0.983401
1709,PVR,0.983401
1710,ARHGAP21,0.983401
1711,MVK,0.983401
1712,MAP3K5,0.983401
1713,PDE7B,0.983401
1714,PCSK9,0.983401
1715,ZBED3,0.979245
1716,RPAIN,0.979245
1717,PVRL2,0.979245
1718,FMN2,0.979245
1719,PRKACB,0.979245
1720,LRRC16A,0.979245
1721,ASB2,0.979245
1722,HUS1,0.979245
1723,RFESD,0.979245
1724,SIN3A,0.979245
1725,GCSAM,0.979245
1726,RAET1L,0.979245
1727,RPL39L,0.979245
1728,LRRC42,0.979245
1729,NAALAD2,0.979245
1730,BOD1,0.975129
1731,ZFP91,0.975129
1732,KRBOX4,0.975129
1733,FZR1,0.975129
1734,IL2,0.975129
1735,KRTAP12-1,0.975129
1736,IFNAR1,0.975129
1737,GREM1,0.975129
1738,CTSS,0.975129
1739,CREB3L4,0.975129
1740,SYT2,0.975129
1741,GPRASP1,0.971051
1742,SH2D2A,0.971051
1743,RASSF7,0.971051
1744,UPK3A,0.971051
1745,BCR,0.971051
1746,RNF121,0.971051
1747,REG3A,0.971051
1748,MCF2,0.971051
1749,IRF4,0.971051
1750,ANGPT2,0.971051
1751,IL36RN,0.971051
1752,PITPNC1,0.971051
1753,SHPRH,0.971051
1754,KHDRBS2,0.971051
1755,TNFRSF13C,0.971051
1756,PCYT1B,0.967011
1757,ACBD5,0.967011
1758,ZIC4,0.967011
1759,DIAPH3,0.967011
1760,SSH3,0.967011
1761,RNF186,0.967011
1762,PEX1,0.967011
1763,ARSE,0.967011
1764,MAOB,0.967011
1765,TNFRSF9,0.967011
1766,LCE1D,0.967011
1767,APOA2,0.967011
1768,GRID2,0.967011
1769,DDX53,0.967011
1770,NLRP4,0.967011
1771,MFSD12,0.967011
1772,UBALD1,0.967011
1773,IL22RA2,0.967011
1774,CDC25A,0.963008
1775,NUPL1,0.963008
1776,TPST1,0.963008
1777,TFAP2C,0.963008
1778,ADAM17,0.963008
1779,RALGDS,0.963008
1780,ATP8B2,0.963008
1781,SLC25A36,0.963008
1782,IL1RN,0.963008
1783,IHH,0.963008
1784,KCNIP2,0.963008
1785,OSGIN1,0.963008
1786,SLC46A3,0.963008
1787,ANKRD17,0.963008
1788,TBC1D10B,0.963008
1789,F7,0.963008
1790,DNMT1,0.963008
1791,FBXO16,0.963008
1792,CREM,0.963008
1793,CLU,0.963008
1794,RAPGEF4,0.963008
1795,PNPLA6,0.963008
1796,CYTH2,0.959042
1797,HN1L,0.959042
1798,C10ORF76,0.959042
1799,TAPBP,0.959042
1800,KLF9,0.959042
1801,NCF1,0.959042
1802,FAM83G,0.959042
1803,TBC1D14,0.959042
1804,HEATR5B,0.959042
1805,MPZ,0.959042
1806,LAD1,0.959042
1807,FAM210A,0.959042
1808,SLC12A6,0.955112
1809,SKAP2,0.955112
1810,CABS1,0.955112
1811,NR0B2,0.955112
1812,SNX27,0.955112
1813,SNRPA,0.955112
1814,TREM2,0.955112
1815,CLIC5,0.955112
1816,CITED1,0.955112
1817,FAM111B,0.955112
1818,SLC39A2,0.955112
1819,UBR4,0.955112
1820,ADCY3,0.955112
1821,SIGLEC14,0.955112
1822,MDC1,0.951216
1823,PPAP2C,0.951216
1824,UTF1,0.951216
1825,BCL2L12,0.951216
1826,STYX,0.951216
1827,SCN2B,0.951216
1828,ZNF695,0.951216
1829,ASH1L,0.951216
1830,CTSA,0.951216
1831,ARHGDIG,0.951216
1832,LAMTOR4,0.951216
1833,DGAT2L6,0.951216
1834,CACUL1,0.951216
1835,PYURF,0.951216
1836,ZNF502,0.947356
1837,TMEM141,0.947356
1838,EFCAB4B,0.947356
1839,GNPTAB,0.947356
1840,SNX2,0.947356
1841,AJAP1,0.947356
1842,LCE2B,0.947356
1843,EPHX1,0.947356
1844,ELAVL4,0.947356
1845,DLX1,0.947356
1846,ANKRD44,0.94353
1847,RAB33B,0.94353
1848,S100A11,0.94353
1849,C19ORF73,0.94353
1850,CRCT1,0.94353
1851,PLAC8L1,0.94353
1852,PAQR3,0.94353
1853,COMMD1,0.94353
1854,TYW5,0.94353
1855,SPATA2L,0.94353
1856,NPC2,0.94353
1857,ENOX2,0.94353
1858,CAP2,0.94353
1859,KIAA0232,0.939737
1860,EDEM1,0.939737
1861,GAL3ST3,0.939737
1862,KRTAP9-3,0.939737
1863,VOPP1,0.939737
1864,SOX9,0.939737
1865,CXCL11,0.939737
1866,PBX1,0.939737
1867,HNF4A,0.939737
1868,GNG3,0.939737
1869,SPESP1,0.939737
1870,FLI1,0.939737
1871,CCNB1,0.935977
1872,TAF3,0.935977
1873,KIAA1683,0.935977
1874,TAF11,0.935977
1875,AKR1D1,0.935977
1876,RAPH1,0.935977
1877,LSS,0.935977
1878,IRF1,0.935977
1879,SLCO4C1,0.935977
1880,NLRP10,0.935977
1881,FAM216A,0.935977
1882,MRPL18,0.935977
1883,FOXD4L3,0.935977
1884,CCR10,0.935977
1885,ZKSCAN5,0.935977
1886,IGFL2,0.935977
1887,COL4A1,0.935977
1888,MED8,0.935977
1889,CEACAM7,0.935977
1890,CLSTN3,0.932249
1891,EFCAB11,0.932249
1892,KRTAP3-3,0.932249
1893,C16ORF59,0.932249
1894,BLM,0.932249
1895,NCKAP5L,0.932249
1896,NUP107,0.932249
1897,EXOC6,0.932249
1898,GPR148,0.932249
1899,GRINA,0.932249
1900,RNF180,0.932249
1901,FGF14,0.932249
1902,CTBP2,0.932249
1903,DMBX1,0.932249
1904,ACER1,0.932249
1905,CCS,0.928553
1906,H2AFY,0.928553
1907,MRFAP1,0.928553
1908,SLC24A1,0.928553
1909,TMEM41A,0.928553
1910,PGLYRP1,0.928553
1911,TM4SF4,0.928553
1912,CEACAM1,0.928553
1913,JAM2,0.928553
1914,PAK6,0.928553
1915,ACTL6B,0.928553
1916,OPRL1,0.928553
1917,NONO,0.928553
1918,RAET1G,0.928553
1919,MED13L,0.928553
1920,DAB2IP,0.928553
1921,CDKN1A,0.928553
1922,SETDB1,0.924888
1923,IPO4,0.924888
1924,COLEC11,0.924888
1925,SGCA,0.924888
1926,SAA2,0.924888
1927,RPA2,0.924888
1928,RAF1,0.924888
1929,MASP1,0.924888
1930,DHX29,0.924888
1931,PLCB3,0.924888
1932,NOSIP,0.924888
1933,POTEE,0.924888
1934,ACER2,0.924888
1935,GIGYF2,0.924888
1936,CNPY4,0.924888
1937,ALK,0.924888
1938,FBXO45,0.924888
1939,WIPF2,0.924888
1940,CHRNA4,0.924888
1941,HS3ST2,0.921253
1942,IL32,0.921253
1943,ZNF496,0.921253
1944,TRPM3,0.921253
1945,CDKL5,0.921253
1946,NCOA5,0.921253
1947,MIER1,0.921253
1948,ZNF317,0.921253
1949,PITHD1,0.921253
1950,PCDHGA4,0.921253
1951,MAPK6,0.921253
1952,RND3,0.921253
1953,FAM69A,0.921253
1954,SLC36A3,0.921253
1955,FAM84B,0.921253
1956,IL34,0.921253
1957,TAF6L,0.921253
1958,LMAN2L,0.917649
1959,SCGB1A1,0.917649
1960,CXCL12,0.917649
1961,ARHGEF3,0.917649
1962,ATP2A1,0.917649
1963,COG4,0.917649
1964,FOSB,0.917649
1965,BPTF,0.917649
1966,APLNR,0.917649
1967,CDO1,0.917649
1968,TRIB1,0.917649
1969,ADAM23,0.914075
1970,COPS3,0.914075
1971,TBXA2R,0.914075
1972,CCL15,0.914075
1973,RDX,0.914075
1974,CA10,0.914075
1975,FGFRL1,0.914075
1976,AMZ2,0.914075
1977,WDR53,0.914075
1978,HLA-DMA,0.914075
1979,BLNK,0.914075
1980,GALNTL5,0.914075
1981,ZNF383,0.914075
1982,FBXO41,0.914075
1983,SOWAHA,0.914075
1984,AKAP8,0.914075
1985,DENND4A,0.914075
1986,MED13,0.910529
1987,CDK10,0.910529
1988,ZC3H12A,0.910529
1989,FZD3,0.910529
1990,D2HGDH,0.910529
1991,SLC2A5,0.910529
1992,WBP11,0.910529
1993,PHF20,0.910529
1994,NEDD4,0.910529
1995,LY6E,0.910529
1996,IL9R,0.910529
1997,HFE,0.910529
1998,GTF2A2,0.910529
1999,DLL1,0.910529
2000,EIF3K,0.910529
2001,GFRA3,0.910529
2002,ADNP2,0.910529
2003,HSPA12B,0.910529
2004,MICALL1,0.907013
2005,FOSL1,0.907013
2006,ARHGAP10,0.907013
2007,TDGF1,0.907013
2008,TCF7L2,0.907013
2009,RPRD1B,0.907013
2010,PTBP2,0.907013
2011,KDM3A,0.907013
2012,HDAC7,0.907013
2013,CHST15,0.907013
2014,MRE11A,0.907013
2015,KRT33A,0.907013
2016,ITPR2,0.907013
2017,HOXA9,0.907013
2018,GTF2B,0.907013
2019,NPB,0.907013
2020,LCE4A,0.907013
2021,DACH1,0.907013
2022,ASB9,0.907013
2023,SOCS4,0.907013
2024,MBNL2,0.907013
2025,COLQ,0.903524
2026,NCOA3,0.903524
2027,TNFAIP8L2,0.903524
2028,TNS1,0.903524
2029,SSX5,0.903524
2030,SLC5A5,0.903524
2031,WIPI1,0.903524
2032,OAS2,0.903524
2033,LNP1,0.903524
2034,SENP1,0.903524
2035,ZBTB32,0.903524
2036,SLC35A3,0.903524
2037,RAP1GAP2,0.903524
2038,DAW1,0.903524
2039,TMEM86A,0.903524
2040,LILRA1,0.903524
2041,RUVBL2,0.903524
2042,GRAP,0.903524
2043,MED27,0.900064
2044,SEC11C,0.900064
2045,RPUSD4,0.900064
2046,ZNF469,0.900064
2047,ARFGAP2,0.900064
2048,TLN2,0.900064
2049,SPATA5L1,0.900064
2050,MTHFSD,0.900064
2051,PRPS2,0.900064
2052,KIRREL,0.900064
2053,UBE2D4,0.900064
2054,CIITA,0.900064
2055,HMGA1,0.900064
2056,ARHGEF16,0.900064
2057,SIRT1,0.900064
2058,DBP,0.900064
2059,HNRNPUL1,0.900064
2060,MYZAP,0.900064
2061,ACVR2A,0.896631
2062,L3MBTL2,0.896631
2063,CDC7,0.896631
2064,EPX,0.896631
2065,UBE2E1,0.896631
2066,SPG7,0.896631
2067,SPINK9,0.896631
2068,FAM163B,0.896631
2069,RORC,0.896631
2070,FBXL19,0.896631
2071,REP15,0.896631
2072,KCTD8,0.896631
2073,GSTM1,0.896631
2074,GLI3,0.896631
2075,LPHN2,0.896631
2076,ETS2,0.896631
2077,CDYL2,0.896631
2078,CHRNE,0.896631
2079,NCR1,0.893225
2080,CFHR5,0.893225
2081,HDAC11,0.893225
2082,ZNF131,0.893225
2083,NME1,0.893225
2084,C10ORF62,0.893225
2085,CCL3L3,0.893225
2086,KIF3C,0.893225
2087,KCNK3,0.893225
2088,ZZEF1,0.893225
2089,ANKRD26,0.893225
2090,PTRH1,0.893225
2091,OCLN,0.893225
