,gene length,silent,nonsense,splice site,missense,recurrent missense,frameshift indel,inframe indel,lost start and stop,expression_CCLE,replication_time,HiC_compartment,gene_betweeness,gene_degree,exp_mean,exp_std,methy_mean,methy_std,cna_mean,cna_std,3'UTR,5'UTR,SNP,DEL,INS
AFF3,0.0180011225326773,0.000589977487669896,-0.009524026485698833,-0.0008740282648610001,0.005237730247759767,-0.0014315278384771299,0.0,-0.0012582436535328867,0.0,-0.001471296353445374,-0.0005902619439750942,-0.005299861439448446,-0.03967123090460675,-0.05202214777415246,-0.013486373625313457,0.003575532467280651,0.0,0.004613458664782855,-0.0020293285398765015,-0.000625280285650863,-0.00037818724697068207,-0.0008077289259739648,0.0011010039202064142,-0.0013334603223021796,-0.0010744360629209027
AFF4,0.028441519924331214,-0.0049111630373421915,-0.017012001413159943,-0.0008349736183077307,0.00827981451348859,-0.0021984241114101286,-0.00029858396331215384,-0.0022023844478109116,0.0,-0.006000863785915814,-0.008184687270941633,0.018655774308540873,-0.0010141880536064397,0.01224988036489393,0.012321646231894107,-0.009240339245120258,0.004613786820812404,-0.013596978376600267,-0.0035847881182994503,-0.0035597581876494096,-0.0014369832429407259,-0.0015726596134392756,-0.031753923056438094,-0.002959064817398112,-0.0015306807225268157
AKAP9,0.05312428016145444,-0.008588072777651154,0.011906312850817655,-0.002936995683935295,-0.005761417735263841,-0.0025094030251978094,0.0,-0.0017388587151319773,0.0006804506185534437,0.001652024519221404,0.0018438494941364347,-0.0044033225949658555,0.03560132977926264,0.07302384231079495,0.0028524568767460817,-0.007188420646875374,0.003999813319005716,-0.015451451284523923,-0.03160011811080991,0.0045289555481130145,-0.0012138743378571903,-0.0010487480080547118,0.0977633214754357,-0.0018512373600763354,-0.0014433110200278154
AKT1,-0.008236639027838333,0.008324151353243547,-0.010904149762223841,-0.0019699455799174204,0.0077181176057001255,0.0,0.0017577439140695206,-0.005654073307812202,-0.002128186114368269,0.0047678199010281475,0.026546425361933912,0.029055811910458307,0.1643844862752778,0.23743892385580073,0.06519436757844749,0.011904766634280584,0.016096456799290948,0.008594407222975442,0.02163899100968661,0.0,0.008682681473763443,0.0018170839632764557,0.02868637679702929,0.0,-0.001759926496646247
AKT2,-0.01836719068003776,-0.002440009610903529,-0.010229870444942106,-0.0005478640433032728,0.008544073652597302,-0.002742614485021694,-0.000581897105169385,-0.002599702449702486,0.0,0.0010461940055970717,0.0023707807754877047,-0.0010361349694891567,0.06170059199271477,0.06035812235071806,0.012282142594351078,-0.012704367229933108,0.010085054309225558,-0.013660765463289454,-0.006731717365528057,-0.00892307177470747,0.01852769549415821,-0.001008128332684738,0.025719936884896516,-0.0020910001256004077,-0.0014431380405489913
AKT3,-0.007041494841175843,0.0046029463030211205,-0.011336780400572805,-0.0017958800296919916,0.0,-0.0017867020386855628,0.0,-0.0011741646778653941,0.0,-0.0038850268615837347,-0.0022471357620459896,-0.008780972621450524,-0.00963775058885782,-0.038141368930289084,-0.006365006303070618,0.0020140286167732863,-0.004627720192558825,0.0586443326891909,-0.011584641039269792,0.009163408207582022,-0.0011755842173311586,-0.0006845910751024503,0.007434607041200683,-0.0014149561089981267,-0.0010809986589050621
ALDH2,-0.014114315635807749,-0.0023241851892988365,-0.014962049529755982,-0.0015520683310456754,0.005048145299578536,-0.0021659084539548262,-0.00033882818113337154,-0.002809349310181399,0.0,-0.007285159357897909,0.001747781567116878,0.010974438516917977,0.04420291092799181,0.04437277830795146,0.014563917326958914,-0.0003073943826591846,0.0026212866934262613,-0.017272913540554633,0.01834825626626968,-0.0019041354105684381,-0.001454498553063517,-0.0016524695886373057,-0.040801835827212724,-0.0018593054782171312,-0.0012622639116239218
ALK,0.07994499773248992,0.0,0.05144275273687854,0.004998248698172003,0.01330115223977657,0.0,0.00024242466058504997,0.0,0.0,0.00391481389060383,0.002900722764989344,0.0,0.08590502574762227,0.15229232124735087,0.007690885608229309,0.015527001063897095,0.019068595909646102,0.04600591713028124,0.003105650638881713,0.008112911102841347,0.0008303482968319564,0.0,0.12738620761266461,0.0,0.0
AMER1,0.0564366710746822,0.024978893483949105,0.04783074586084257,0.0,0.014322714306690687,0.0,0.0110359240531957,0.0,0.0,0.02423043144532619,0.0071142672964297216,0.0,0.009852020025694741,0.005596203727087301,0.009375507070269407,0.023817949493723234,0.002715749259827094,0.0,0.013694434291885771,0.013460311216905607,0.022478613365226163,0.03734991207093047,0.12705382952650296,0.031171859600910345,0.06515393991166246
ANK1,0.032218899213343366,-0.0008245373373861886,0.038041965238447925,-0.0004948243733804147,-0.007963556747530035,-0.0021656168070763038,-0.0036244354317935684,-0.0007827779584787253,0.0,-0.0021444997230670726,0.005569701857859766,0.008299303142242684,0.094369914225801,-0.016359668103996985,-0.014156781477924762,-0.004944676058767999,0.0015941072530210598,0.010734594254118338,-0.02123548678186031,0.018039206670139724,0.0016368601544938105,-0.0014839146835654154,0.0871834022370021,0.013347642390824976,-0.0014705583564395552
APC,0.08196611562310313,0.01020854169621127,-0.008718314492748958,0.005504483703310747,0.005680480369410323,-0.001544378082247666,0.007897962421035243,0.05673589205788587,0.0,0.0,0.008306610111937118,0.010093620566162642,0.11660667987086759,0.1954700288637395,0.02099403232097663,0.008790527007711324,0.007895660948927241,0.057570754142149794,0.0305913521535901,0.011417633730316068,0.0,0.0,0.03869470793834934,0.03429617710378402,0.042068551884413385
AR,0.05454121530374123,0.019693809365122883,0.06977175550798781,-0.003020380073004092,0.0,-0.0017894264855461417,0.0014761082267085723,0.0,0.0,0.0015452736209873308,0.005025200273399755,-0.01179386180646158,0.13577955775239442,0.20910895929857165,-0.010901357429553615,0.020062522031284002,0.011358220990628054,0.06927308625553619,-0.002149688075324452,0.02239579302857353,0.0012926553153267406,0.0,0.050768785657796855,0.0,-0.0019111088192845793
ARAF,-0.012356005613316484,0.0020784716556960514,-0.007493895395201081,0.0,0.0037058124605326426,-0.0029526697944769753,0.0,-0.002523806454934774,0.0,-0.005804550076566911,-0.0016636951523212873,0.00739169173552115,0.0640156614443354,0.12928053130372075,0.03872184442918225,-0.0019242922140042251,0.009416258680886441,0.0,0.027441569864798218,0.011332881732134953,0.0,-0.0016103127846103654,-0.021962034699916658,-0.0011090426541877363,-0.0006001556712438572
ARHGAP26,0.001538673942832608,-0.0020008126842748775,-0.008866740374690804,-0.0007462612443124225,-0.005041000062821238,-0.0022362973630728755,0.0,-0.0017812841171428034,0.0,0.002297320982814953,-0.0007697107529478567,0.004206429865862747,-0.023397525220317045,-0.04759647830739845,0.004528344381290711,0.0020625091075636842,0.0019533015628942496,-0.012451297046442149,0.007157310699801626,-0.003896809823885364,-0.0015304034660845872,-0.0011259147400302788,-0.015587196343959421,-0.0012005638481811728,-0.0014170466371860313
